hsa,kegg_id,drug_name,drug_concept,year
hsa04512,dr:D05817,Seletracetam,chemical_mesh_c518915,2005
hsa04512,dr:D08879,brivaracetam,chemical_mesh_c482793,2004
hsa04514,dr:D03114,bimosiamose disodium,chemical_mesh_c108700,1997
hsa04514,dr:D06648,succinobucol,chemical_mesh_c471047,2002
hsa04540,dr:D00570,Colchicine,chemical_mesh_d003078,1890
hsa04540,dr:D00599,Carteolol,chemical_mesh_d002354,1974
hsa04540,dr:D01068,Vinblastine,chemical_mesh_d014747,1960
hsa04540,dr:D01105,moperone,chemical_mesh_c005209,1962
hsa04540,dr:D01769,Vindesine,chemical_mesh_d014751,1973
hsa04540,dr:D02035,timiperone,chemical_mesh_c024159,1978
hsa04540,dr:D02197,Vincristine,chemical_mesh_d014750,1962
hsa04540,dr:D02371,3-chlorocarpipramine,chemical_mesh_c000449,1971
hsa04540,dr:D02641,Butaclamol,chemical_mesh_d002069,1975
hsa04540,dr:D02682,Remoxipride,chemical_mesh_d017330,1984
hsa04540,dr:D03059,batabulin,chemical_mesh_c119368,1999
hsa04540,dr:D04645,ixabepilone,chemical_mesh_c430592,2001
hsa04540,dr:D04864,Maytansine,chemical_mesh_d008453,1972
hsa04540,dr:D06009,tasidotin,chemical_mesh_c504233,2005
hsa04540,dr:D08914,eribulin,chemical_mesh_c490954,2001
hsa04540,dr:D09755,cabazitaxel,chemical_mesh_c552428,2010
hsa04610,dr:D00160,Aminocaproic Acid,chemical_mesh_d015119,1952
hsa04610,dr:D00181,argatroban,chemical_mesh_c031942,1983
hsa04610,dr:D01136,Tranexamic Acid,chemical_mesh_d014148,1964
hsa04610,dr:D01672,Gabexate,chemical_mesh_d016670,1975
hsa04610,dr:D01981,ximelagatran,chemical_mesh_c426686,2001
hsa04610,dr:D03213,apixaban,chemical_mesh_c522181,2006
hsa04610,dr:D03722,efegatran,chemical_mesh_c064289,1990
hsa04610,dr:D03728,napsagatran,chemical_mesh_c087198,1994
hsa04610,dr:D04029,razaxaban,chemical_mesh_c500057,2004
hsa04610,dr:D04183,Fidexaban,chemical_mesh_c114592,1998
hsa04610,dr:D07143,melagatran,chemical_mesh_c109573,1997
hsa04610,dr:D07568,4-aminomethylbenzoic acid,chemical_mesh_c015668,1964
hsa04610,dr:D09546,edoxaban,chemical_mesh_c552171,2006
hsa04610,dr:D09765,vorapaxar,chemical_mesh_c530299,2008
hsa04610,dr:D09866,E 5555,chemical_mesh_c540445,2007
hsa04610,dr:D09923,1-(1-(3-((6-chloronaphthalen-2-yl)sulfonyl)-2-hydroxypropanoyl)piperidin-4-yl)tetrahydropyrimidin-2(1H)-one,chemical_mesh_c553657,2008
hsa04610,dr:D10471,idraparinux,chemical_mesh_c479958,1998
hsa04611,dr:D01028,Ticlopidine,chemical_mesh_d013988,1975
hsa04611,dr:D01220,Trapidil,chemical_mesh_d014192,1971
hsa04611,dr:D01551,beraprost,chemical_mesh_c048081,1985
hsa04611,dr:D01683,ozagrel,chemical_mesh_c034364,1981
hsa04611,dr:D02721,Iloprost,chemical_mesh_d016285,1982
hsa04611,dr:D03359,cangrelor,chemical_mesh_c117446,2000
hsa04611,dr:D03642,daltroban,chemical_mesh_c051762,1986
hsa04611,dr:D03661,dazmegrel,chemical_mesh_c039242,1983
hsa04611,dr:D03663,dazoxiben,chemical_mesh_c029166,1981
hsa04611,dr:D04785,lotrafiban,chemical_mesh_c412702,1998
hsa04611,dr:D05267,orbofiban,chemical_mesh_c120234,1999
hsa04611,dr:D05502,pirmagrel,chemical_mesh_c037787,1983
hsa04611,dr:D05727,ridogrel,chemical_mesh_c060219,1989
hsa04611,dr:D05772,roxifiban acetate,chemical_mesh_c104283,1996
hsa04611,dr:D05834,sibrafiban,chemical_mesh_c100917,1996
hsa04611,dr:D05970,sulotroban,chemical_mesh_c040624,1984
hsa04611,dr:D06077,terbogrel,chemical_mesh_c112331,1998
hsa04611,dr:D06213,treprostinil,chemical_mesh_c427248,2001
hsa04611,dr:D06280,vapiprost,chemical_mesh_c060013,1989
hsa04611,dr:D06335,xemilofiban,chemical_mesh_c091295,1995
hsa04611,dr:D07140,picotamide,chemical_mesh_c011581,1978
hsa04611,dr:D07141,indobufen,chemical_mesh_c020371,1979
hsa04611,dr:D07577,BAY 58-2667,chemical_mesh_c480588,2002
hsa04611,dr:D09572,riociguat,chemical_mesh_c542595,2008
hsa04611,dr:D09765,vorapaxar,chemical_mesh_c530299,2008
hsa04613,dr:D01666,bropirimine,chemical_mesh_c033560,1982
hsa04613,dr:D04619,isatoribine,chemical_mesh_c061136,1989
hsa04613,dr:D04787,loxoribine,chemical_mesh_c068562,1991
hsa04614,dr:D00357,Losartan,chemical_mesh_d019808,1989
hsa04614,dr:D00362,Lisinopril,chemical_mesh_d017706,1982
hsa04614,dr:D00383,trandolapril,chemical_mesh_c052035,1987
hsa04614,dr:D00421,Ramipril,chemical_mesh_d017257,1984
hsa04614,dr:D00522,candesartan,chemical_mesh_c081643,1993
hsa04614,dr:D00620,benazepril,chemical_mesh_c044946,1985
hsa04614,dr:D00621,Enalapril,chemical_mesh_d004656,1981
hsa04614,dr:D00623,moexipril,chemical_mesh_c058302,1987
hsa04614,dr:D00624,Perindopril,chemical_mesh_d020913,1985
hsa04614,dr:D00626,candesartan cilexetil,chemical_mesh_c077793,1877
hsa04614,dr:D01069,Cilazapril,chemical_mesh_d017315,1985
hsa04614,dr:D01070,candoxatril,chemical_mesh_c062766,1990
hsa04614,dr:D01119,temocapril hydrochloride,chemical_mesh_c055603,1988
hsa04614,dr:D01549,imidapril,chemical_mesh_c065166,1990
hsa04614,dr:D01667,delapril,chemical_mesh_c047759,1985
hsa04614,dr:D01970,omapatrilat,chemical_mesh_c106266,1997
hsa04614,dr:D02082,eprosartan,chemical_mesh_c068373,1992
hsa04614,dr:D02939,Angiotensin Amide,chemical_mesh_d000802,1940
hsa04614,dr:D03077,benazeprilat,chemical_mesh_c052133,1987
hsa04614,dr:D03208,aliskiren,chemical_mesh_c446481,2002
hsa04614,dr:D03349,candoxatrilat,chemical_mesh_c060942,1989
hsa04614,dr:D03440,ceronapril,chemical_mesh_c054518,1989
hsa04614,dr:D03738,enalkiren,chemical_mesh_c056622,1988
hsa04614,dr:D03741,ditekiren,chemical_mesh_c050898,1986
hsa04614,dr:D03756,Indolapril,chemical_mesh_c038812,1983
hsa04614,dr:D03758,libenzapril,chemical_mesh_c052134,1987
hsa04614,dr:D03765,spirapril,chemical_mesh_c052555,1987
hsa04614,dr:D03769,Enalaprilat,chemical_mesh_d015773,1982
hsa04614,dr:D03772,fosinoprilat,chemical_mesh_c046965,1985
hsa04614,dr:D03773,quinaprilat,chemical_mesh_c054501,1987
hsa04614,dr:D03775,spiraprilat,chemical_mesh_c076884,1989
hsa04614,dr:D03929,racecadotril,chemical_mesh_c049331,1986
hsa04614,dr:D04126,Saralasin,chemical_mesh_d012504,1974
hsa04614,dr:D04243,forasartan,chemical_mesh_c084927,1993
hsa04614,dr:D05246,olmesartan,chemical_mesh_c437965,1995
hsa04614,dr:D06010,tasosartan,chemical_mesh_c086167,1998
hsa04614,dr:D06076,Teprotide,chemical_mesh_d013722,1973
hsa04614,dr:D07992,Fosinopril,chemical_mesh_d017328,1985
hsa04614,dr:D09038,remikiren,chemical_mesh_c065581,1990
hsa04620,dr:D01666,bropirimine,chemical_mesh_c033560,1982
hsa04620,dr:D04043,E5564,chemical_mesh_c404742,2000
hsa04620,dr:D04619,isatoribine,chemical_mesh_c061136,1989
hsa04620,dr:D04787,loxoribine,chemical_mesh_c068562,1991
hsa04620,dr:D08955,odanacatib,chemical_mesh_c527128,2008
hsa04621,dr:D08978,pralnacasan,chemical_mesh_c476331,2002
hsa04623,dr:D08978,pralnacasan,chemical_mesh_c476331,2002
hsa04630,dr:D09783,tofacitinib,chemical_mesh_c479163,2003
hsa04640,dr:D00754,Thalidomide,chemical_mesh_d013792,1956
hsa04640,dr:D01583,pirfenidone,chemical_mesh_c093844,1995
hsa04640,dr:D04785,lotrafiban,chemical_mesh_c412702,1998
hsa04640,dr:D05267,orbofiban,chemical_mesh_c120234,1999
hsa04640,dr:D05772,roxifiban acetate,chemical_mesh_c104283,1996
hsa04640,dr:D05834,sibrafiban,chemical_mesh_c100917,1996
hsa04640,dr:D06335,xemilofiban,chemical_mesh_c091295,1995
hsa04640,dr:D08976,pomalidomide,chemical_mesh_c467566,2001
hsa04650,dr:D00107,Tacrolimus,chemical_mesh_d016559,1987
hsa04650,dr:D00184,Cyclosporine,chemical_mesh_d016572,1957
hsa04650,dr:D05480,pimecrolimus,chemical_mesh_c117268,1997
hsa04650,dr:D08976,pomalidomide,chemical_mesh_c467566,2001
hsa04650,dr:D09033,voclosporin,chemical_mesh_c484071,2001
hsa04657,dr:D03116,bindarit,chemical_mesh_c079489,1992
hsa04658,dr:D00107,Tacrolimus,chemical_mesh_d016559,1987
hsa04658,dr:D00184,Cyclosporine,chemical_mesh_d016572,1957
hsa04658,dr:D05480,pimecrolimus,chemical_mesh_c117268,1997
hsa04658,dr:D09033,voclosporin,chemical_mesh_c484071,2001
hsa04659,dr:D00094,Tretinoin,chemical_mesh_d014212,1946
hsa04659,dr:D00107,Tacrolimus,chemical_mesh_d016559,1987
hsa04659,dr:D00184,Cyclosporine,chemical_mesh_d016572,1957
hsa04659,dr:D00316,Etretinate,chemical_mesh_d005050,1975
hsa04659,dr:D00348,Isotretinoin,chemical_mesh_d015474,1947
hsa04659,dr:D01132,tazarotene,chemical_mesh_c086827,1994
hsa04659,dr:D01516,tocoretinate,chemical_mesh_c089853,1994
hsa04659,dr:D02754,Acitretin,chemical_mesh_d017255,1976
hsa04659,dr:D05480,pimecrolimus,chemical_mesh_c117268,1997
hsa04659,dr:D09033,voclosporin,chemical_mesh_c484071,2001
hsa04660,dr:D00107,Tacrolimus,chemical_mesh_d016559,1987
hsa04660,dr:D00184,Cyclosporine,chemical_mesh_d016572,1957
hsa04660,dr:D05480,pimecrolimus,chemical_mesh_c117268,1997
hsa04660,dr:D08976,pomalidomide,chemical_mesh_c467566,2001
hsa04660,dr:D09033,voclosporin,chemical_mesh_c484071,2001
hsa04660,dr:D09671,sotrastaurin,chemical_mesh_c543528,2007
hsa04664,dr:D03095,benzylpenicilloyl G polylysine,chemical_mesh_c509029,1980
hsa04664,dr:D05671,MK 0591,chemical_mesh_c078266,1992
hsa04664,dr:D06664,2-(4-(quinolin-2-yl-methoxy)phenyl)-2-cyclopentylacetic acid,chemical_mesh_c079315,1993
hsa04668,dr:D00754,Thalidomide,chemical_mesh_d013792,1956
hsa04668,dr:D01583,pirfenidone,chemical_mesh_c093844,1995
hsa04668,dr:D03795,marimastat,chemical_mesh_c100342,1997
hsa04668,dr:D03797,prinomastat,chemical_mesh_c113282,1997
hsa04668,dr:D06017,tebufelone,chemical_mesh_c064268,1990
hsa04668,dr:D06648,succinobucol,chemical_mesh_c471047,2002
hsa04668,dr:D08976,pomalidomide,chemical_mesh_c467566,2001
hsa04670,dr:D03061,batimastat,chemical_mesh_c080985,1993
hsa04670,dr:D03795,marimastat,chemical_mesh_c100342,1997
hsa04670,dr:D03797,prinomastat,chemical_mesh_c113282,1997
hsa04670,dr:D03802,Bay 12-9566,chemical_mesh_c113281,1999
hsa04670,dr:D05029,midostaurin,chemical_mesh_c059539,1989
hsa04713,dr:D02578,agomelatine,chemical_mesh_c084711,1993
hsa04713,dr:D02689,ramelteon,chemical_mesh_c495910,2004
hsa04713,dr:D08170,Melatonin,chemical_mesh_d008550,1958
hsa04721,dr:D00197,Reserpine,chemical_mesh_d012110,1953
hsa04721,dr:D00228,Amoxapine,chemical_mesh_d000657,1972
hsa04721,dr:D00367,Mazindol,chemical_mesh_d008454,1970
hsa04721,dr:D00394,Trimipramine,chemical_mesh_d014299,1961
hsa04721,dr:D00484,Protriptyline,chemical_mesh_d011530,1963
hsa04721,dr:D00809,Amitriptyline,chemical_mesh_d000639,1960
hsa04721,dr:D00811,Clomipramine,chemical_mesh_d002997,1964
hsa04721,dr:D00812,Desipramine,chemical_mesh_d003891,1961
hsa04721,dr:D00814,Doxepin,chemical_mesh_d004316,1964
hsa04721,dr:D00815,Imipramine,chemical_mesh_d007099,1958
hsa04721,dr:D00816,Nortriptyline,chemical_mesh_d009661,1962
hsa04721,dr:D00817,Bupropion,chemical_mesh_d016642,1977
hsa04721,dr:D00818,Maprotiline,chemical_mesh_d008376,1971
hsa04721,dr:D01285,Lofepramine,chemical_mesh_d008127,1970
hsa04721,dr:D01296,Methylphenidate,chemical_mesh_d008774,1954
hsa04721,dr:D01304,amezinium,chemical_mesh_c027784,1980
hsa04721,dr:D01546,Dothiepin,chemical_mesh_d004308,1962
hsa04721,dr:D02074,Amphetamine,chemical_mesh_d000661,1940
hsa04721,dr:D02078,Dextroamphetamine,chemical_mesh_d003913,1946
hsa04721,dr:D02080,phendimetrazine,chemical_mesh_c100294,1961
hsa04721,dr:D02170,indeloxazine,chemical_mesh_c020852,1979
hsa04721,dr:D02237,Guanethidine,chemical_mesh_d006145,1959
hsa04721,dr:D02242,Methamphetamine,chemical_mesh_d008694,1945
hsa04721,dr:D02571,sibutramine,chemical_mesh_c058254,1988
hsa04721,dr:D02572,Viloxazine,chemical_mesh_d014745,1974
hsa04721,dr:D03491,Tolnaftate,chemical_mesh_d014047,1950
hsa04721,dr:D03721,Dexmethylphenidate Hydrochloride,chemical_mesh_d064699,1976
hsa04721,dr:D03801,Diethylpropion,chemical_mesh_d004053,1959
hsa04721,dr:D04473,p-Hydroxyamphetamine,chemical_mesh_d010136,1940
hsa04721,dr:D05173,nisoxetine,chemical_mesh_c011386,1975
hsa04721,dr:D05200,Nomifensine,chemical_mesh_d009627,1973
hsa04721,dr:D05284,hydroxymaprotilin,chemical_mesh_c027299,1981
hsa04721,dr:D05454,Phenmetrazine,chemical_mesh_d010633,1953
hsa04721,dr:D05458,Phentermine,chemical_mesh_d010645,1960
hsa04721,dr:D05663,pyrovalerone,chemical_mesh_c005719,1970
hsa04721,dr:D06004,tandamine,chemical_mesh_c021259,1976
hsa04721,dr:D07334,imipramine N-oxide,chemical_mesh_c002921,1963
hsa04721,dr:D07449,amitriptyline N-oxide,chemical_mesh_c006566,1969
hsa04721,dr:D08575,Tetrabenazine,chemical_mesh_d013747,1959
hsa04721,dr:D11172,"N-Methyl-3,4-methylenedioxyamphetamine",chemical_mesh_d018817,1975
hsa04722,dr:D09010,tarenflurbil,chemical_mesh_c505522,2005
hsa04722,dr:D09377,"N2-((2S)-2-(3,5-difluorophenyl)-2-hydroxyethanoyl)-N1-((7S)-5-methyl-6-oxo-6,7-dihydro-5H-dibenzo(b,d)azepin-7-yl)-L-alaninamide",chemical_mesh_c484278,2004
hsa04723,dr:D05117,nantradol,chemical_mesh_c025490,1979
hsa04724,dr:D00711,Ketamine,chemical_mesh_d007649,1965
hsa04724,dr:D00774,Orphenadrine,chemical_mesh_d009966,1958
hsa04724,dr:D00775,Riluzole,chemical_mesh_d019782,1985
hsa04724,dr:D00777,Amantadine,chemical_mesh_d000547,1963
hsa04724,dr:D00848,Dextromethorphan,chemical_mesh_d003915,1954
hsa04724,dr:D02102,Methadone,chemical_mesh_d008691,1947
hsa04724,dr:D02410,selfotel,chemical_mesh_c053672,1988
hsa04724,dr:D02696,talampanel,chemical_mesh_c085266,1993
hsa04724,dr:D03100,besonprodil,chemical_mesh_c481484,2002
hsa04724,dr:D03878,Dizocilpine Maleate,chemical_mesh_d016291,1982
hsa04724,dr:D03966,eglumetad,chemical_mesh_c104753,1997
hsa04724,dr:D04155,fenobam,chemical_mesh_c032794,1982
hsa04724,dr:D04308,"3-(2-((phenylamino)carbonyl)ethenyl)-4,6-dichloroindole-2-carboxylic acid",chemical_mesh_c105319,1997
hsa04724,dr:D04728,licostinel,chemical_mesh_c092062,1994
hsa04724,dr:D04905,Memantine,chemical_mesh_d008559,1973
hsa04724,dr:D05447,EAA-090,chemical_mesh_c110623,1998
hsa04724,dr:D05453,Phencyclidine,chemical_mesh_d010622,1959
hsa04724,dr:D05714,remacemide,chemical_mesh_c067553,1990
hsa04724,dr:D06146,Tiletamine,chemical_mesh_d013992,1968
hsa04724,dr:D06204,traxoprodil mesylate,chemical_mesh_c095106,2000
hsa04724,dr:D06656,tezampanel,chemical_mesh_c082309,1994
hsa04724,dr:D07306,budipine,chemical_mesh_c026710,1980
hsa04724,dr:D09008,"2-((2'-amino)propionyl)aminobicyclo(3.1.0)hexane-2,6-dicarboxylic acid",chemical_mesh_c503966,2005
hsa04724,dr:D09035,YM 872,chemical_mesh_c110629,1998
hsa04724,dr:D09917,latrepirdine,chemical_mesh_c010119,1975
hsa04725,dr:D00043,Isoflurophate,chemical_mesh_d007531,1946
hsa04725,dr:D00113,Atropine,chemical_mesh_d001285,1868
hsa04725,dr:D00138,Scopolamine,chemical_mesh_d012601,1885
hsa04725,dr:D00147,Hyoscyamine,chemical_mesh_d064692,1826
hsa04725,dr:D00193,dexpanthenol,chemical_mesh_c007288,1945
hsa04725,dr:D00196,Physostigmine,chemical_mesh_d010830,1878
hsa04725,dr:D00232,octotropine methylbromide,chemical_mesh_c100237,1963
hsa04725,dr:D00270,Chlorpromazine,chemical_mesh_d002746,1952
hsa04725,dr:D00397,Tropicamide,chemical_mesh_d014331,1960
hsa04725,dr:D00465,oxybutynin,chemical_mesh_c005419,1965
hsa04725,dr:D00469,pralidoxime,chemical_mesh_c028797,1950
hsa04725,dr:D00481,Propantheline,chemical_mesh_d011413,1953
hsa04725,dr:D00487,Pyridostigmine Bromide,chemical_mesh_d011729,1953
hsa04725,dr:D00524,Carbachol,chemical_mesh_d002217,1940
hsa04725,dr:D00525,Pilocarpine,chemical_mesh_d010862,1878
hsa04725,dr:D00540,Glycopyrrolate,chemical_mesh_d006024,1962
hsa04725,dr:D00667,demecarium,chemical_mesh_c100193,1956
hsa04725,dr:D00716,clidinium,chemical_mesh_c054940,1957
hsa04725,dr:D00717,Dicyclomine,chemical_mesh_d004025,1951
hsa04725,dr:D00778,Benztropine,chemical_mesh_d001590,1956
hsa04725,dr:D00779,Biperiden,chemical_mesh_d001712,1955
hsa04725,dr:D00782,Procyclidine,chemical_mesh_d011352,1952
hsa04725,dr:D00787,Trihexyphenidyl,chemical_mesh_d014282,1949
hsa04725,dr:D00994,Edrophonium,chemical_mesh_d004491,1951
hsa04725,dr:D00995,Neostigmine,chemical_mesh_d009388,1935
hsa04725,dr:D00999,Acetylcholine,chemical_mesh_d000109,1914
hsa04725,dr:D01000,Bethanechol,chemical_mesh_d018723,1947
hsa04725,dr:D01001,Ambenonium Chloride,chemical_mesh_d000549,1955
hsa04725,dr:D01002,Cyclopentolate,chemical_mesh_d003519,1961
hsa04725,dr:D01004,homatropine,chemical_mesh_c100236,1889
hsa04725,dr:D01005,isopropamide iodide,chemical_mesh_c084831,1957
hsa04725,dr:D01006,oxyphencyclimine,chemical_mesh_c100201,1959
hsa04725,dr:D01007,propiverine,chemical_mesh_c015586,1957
hsa04725,dr:D01077,methylatropine,chemical_mesh_c006649,1936
hsa04725,dr:D01118,profenamine,chemical_mesh_c084820,1950
hsa04725,dr:D01228,distigmine,chemical_mesh_c084645,1958
hsa04725,dr:D01297,Pirenzepine,chemical_mesh_d010890,1977
hsa04725,dr:D01318,diphenidol,chemical_mesh_c004858,1965
hsa04725,dr:D01377,pyrodifenium bromide,chemical_mesh_c084641,1967
hsa04725,dr:D01699,darifenacin,chemical_mesh_c101207,1996
hsa04725,dr:D01871,methixene,chemical_mesh_c005111,1965
hsa04725,dr:D01875,thiaton,chemical_mesh_c030950,1981
hsa04725,dr:D01955,TM 723,chemical_mesh_c020850,1980
hsa04725,dr:D02064,pridinol,chemical_mesh_c009185,1962
hsa04725,dr:D02068,Tacrine,chemical_mesh_d013619,1961
hsa04725,dr:D02070,homatropine methylbromide,chemical_mesh_c056244,1948
hsa04725,dr:D02173,Galantamine,chemical_mesh_d005702,1953
hsa04725,dr:D02193,Echothiophate Iodide,chemical_mesh_d004456,1959
hsa04725,dr:D02204,Hexamethonium,chemical_mesh_d018738,1905
hsa04725,dr:D02212,Ipratropium,chemical_mesh_d009241,1972
hsa04725,dr:D02292,Gallamine Triethiodide,chemical_mesh_d005703,1949
hsa04725,dr:D02364,Lobeline,chemical_mesh_d008120,1927
hsa04725,dr:D02418,physostigmine salicylate,chemical_mesh_c026718,1957
hsa04725,dr:D02565,dimethacrine,chemical_mesh_c100110,1966
hsa04725,dr:D02603,diethazine,chemical_mesh_c100260,1954
hsa04725,dr:D02750,aceclidine,chemical_mesh_c084650,1960
hsa04725,dr:D03087,Dexetimide,chemical_mesh_d003909,1967
hsa04725,dr:D03088,benzilonium bromide,chemical_mesh_c004460,1962
hsa04725,dr:D03239,(N-propargyl-(3R) aminoindan-5-yl)-ethyl methyl carbamate,chemical_mesh_c423264,2001
hsa04725,dr:D03365,Nicotine,chemical_mesh_d009538,1868
hsa04725,dr:D04087,ethybenztropine,chemical_mesh_c027641,1959
hsa04725,dr:D04868,mebeverine,chemical_mesh_c005096,1963
hsa04725,dr:D04970,Methacholine Chloride,chemical_mesh_d016210,1935
hsa04725,dr:D05035,milameline,chemical_mesh_c084978,1993
hsa04725,dr:D05703,rapacuronium,chemical_mesh_c082938,1994
hsa04725,dr:D06273,imidafenacin,chemical_mesh_c120953,1999
hsa04725,dr:D06288,velnacrine,chemical_mesh_c056424,1989
hsa04725,dr:D06330,xanomeline,chemical_mesh_c075257,1993
hsa04725,dr:D06877,Oxyphenonium,chemical_mesh_d010115,1954
hsa04725,dr:D06878,diphemanil methylsulfate,chemical_mesh_c028209,1951
hsa04725,dr:D07078,rociverine,chemical_mesh_c021082,1978
hsa04725,dr:D07083,octylonium,chemical_mesh_c013934,1976
hsa04725,dr:D07226,fesoterodine,chemical_mesh_c526675,2002
hsa04725,dr:D07302,bornaprine,chemical_mesh_c006088,1974
hsa04725,dr:D07349,Glycerylphosphorylcholine,chemical_mesh_d005997,1945
hsa04725,dr:D07667,cevimeline,chemical_mesh_c059240,1988
hsa04725,dr:D08094,itopride,chemical_mesh_c102254,1991
hsa04725,dr:D08837,aclidinium bromide,chemical_mesh_c542859,2009
hsa04725,dr:D08838,Z 338,chemical_mesh_c410959,2000
hsa04725,dr:D08935,ispronicline,chemical_mesh_c490152,2002
hsa04725,dr:D09367,pozanicline,chemical_mesh_c108326,1997
hsa04725,dr:D09569,ezogabine,chemical_mesh_c101866,1949
hsa04725,dr:D09835,TAK 147,chemical_mesh_c099872,1994
hsa04725,dr:D09917,latrepirdine,chemical_mesh_c010119,1975
hsa04725,dr:D10111,Mecamylamine,chemical_mesh_d008464,1955
hsa04725,dr:D10529,Paraoxon,chemical_mesh_d010261,1950
hsa04725,dr:D10853,5-hydroxymethyl tolterodine,chemical_mesh_c109909,1997
hsa04726,dr:D00197,Reserpine,chemical_mesh_d012110,1953
hsa04726,dr:D00228,Amoxapine,chemical_mesh_d000657,1972
hsa04726,dr:D00270,Chlorpromazine,chemical_mesh_d002746,1952
hsa04726,dr:D00274,Cisapride,chemical_mesh_d020117,1984
hsa04726,dr:D00283,Clozapine,chemical_mesh_d003024,1970
hsa04726,dr:D00326,Fluoxetine,chemical_mesh_d005473,1974
hsa04726,dr:D00367,Mazindol,chemical_mesh_d008454,1970
hsa04726,dr:D00394,Trimipramine,chemical_mesh_d014299,1961
hsa04726,dr:D00415,zolmitriptan,chemical_mesh_c089750,1994
hsa04726,dr:D00426,Risperidone,chemical_mesh_d018967,1988
hsa04726,dr:D00451,Sumatriptan,chemical_mesh_d018170,1988
hsa04726,dr:D00456,Ondansetron,chemical_mesh_d017294,1987
hsa04726,dr:D00484,Protriptyline,chemical_mesh_d011530,1963
hsa04726,dr:D00505,Phenelzine,chemical_mesh_d010624,1959
hsa04726,dr:D00558,Carbidopa,chemical_mesh_d002230,1970
hsa04726,dr:D00561,sertindole,chemical_mesh_c066304,1990
hsa04726,dr:D00674,naratriptan,chemical_mesh_c106783,1996
hsa04726,dr:D00675,rizatriptan,chemical_mesh_c093622,1994
hsa04726,dr:D00677,Granisetron,chemical_mesh_d017829,1988
hsa04726,dr:D00681,Methysergide,chemical_mesh_d008784,1960
hsa04726,dr:D00702,Buspirone,chemical_mesh_d002065,1975
hsa04726,dr:D00725,dolasetron,chemical_mesh_c060344,1992
hsa04726,dr:D00730,butamben,chemical_mesh_c004605,1940
hsa04726,dr:D00785,Selegiline,chemical_mesh_d012642,1965
hsa04726,dr:D00794,Loxapine,chemical_mesh_d008152,1969
hsa04726,dr:D00809,Amitriptyline,chemical_mesh_d000639,1960
hsa04726,dr:D00811,Clomipramine,chemical_mesh_d002997,1964
hsa04726,dr:D00812,Desipramine,chemical_mesh_d003891,1961
hsa04726,dr:D00814,Doxepin,chemical_mesh_d004316,1964
hsa04726,dr:D00815,Imipramine,chemical_mesh_d007099,1958
hsa04726,dr:D00816,Nortriptyline,chemical_mesh_d009661,1962
hsa04726,dr:D00819,nefazodone,chemical_mesh_c051752,1989
hsa04726,dr:D00820,Trazodone,chemical_mesh_d014196,1970
hsa04726,dr:D00822,Citalopram,chemical_mesh_d015283,1977
hsa04726,dr:D00824,Fluvoxamine,chemical_mesh_d016666,1977
hsa04726,dr:D00825,Sertraline,chemical_mesh_d020280,1983
hsa04726,dr:D00826,Tranylcypromine,chemical_mesh_d014191,1959
hsa04726,dr:D01097,lazabemide,chemical_mesh_c059303,1988
hsa04726,dr:D01176,blonanserin,chemical_mesh_c079310,1993
hsa04726,dr:D01285,Lofepramine,chemical_mesh_d008127,1970
hsa04726,dr:D01321,zotepine,chemical_mesh_c022172,1979
hsa04726,dr:D01358,Mianserin,chemical_mesh_d008803,1971
hsa04726,dr:D01477,Opipramol,chemical_mesh_d009888,1961
hsa04726,dr:D01485,periciazine,chemical_mesh_c084584,1963
hsa04726,dr:D01537,xaliproden,chemical_mesh_c462299,1993
hsa04726,dr:D01546,Dothiepin,chemical_mesh_d004308,1962
hsa04726,dr:D01613,azasetron,chemical_mesh_c070671,1991
