kegg_id,name,chebi,pubchem_sid,pubchem_cid,mesh_headings,mesh_terms,mesh_id,conv_method,mesh_label,score
dr:D05339,Paliperidone,chebi:82978,pubchem:47207025,115237,['Paliperidone Palmitate'],"['9 Hydroxy risperidone', '9-OH-risperidone', 'Invega', '9 OH risperidone', '9-hydroxyrisperidone', 'Sustenna, Invega', '3-(2-(4-(6-fluoro-3-(1,2-benzisoxazolyl))-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-9-hydroxy-2-methyl-4H-pyrido(1,2-a)pyrimidin-4-one', '9-hydroxy-risperidone', 'Palmitate, Paliperidone', 'R76477', 'paliperidone', '9 Hydroxyrisperidone', 'Invega Sustenna', 'R 76477', 'R-76477', 'paliperidone palmitate']",D010881,fuzzy_name,Piperidones,0.8695652173913043
dr:D05340,Paliperidone palmitate,chebi:83807,pubchem:47207026,23724979,[],[],N/A,failed,N/A,0.0
dr:D05343,Palonosetron hydrochloride,chebi:85157,pubchem:47207029,6918303,['Palonosetron'],"['2-(1-azabicyclo(2.2.2)oct-3-yl)-2,3,3a,4,5,6-hexahydro-1H-benz(de)isoquinolin-1-one', 'Aloxi', 'RS 25233-197', 'RS 25233198', 'RS 25259', 'RS25233197', 'RS25259', 'RS25259198', 'palonosetron, (R-(R*,S*))-isomer', 'RS 25259 198', 'RS 25259-197', 'RS 25259197', 'RS-25259', 'RS-25259-198', 'RS25233198', 'palonosetron, (R-(R*,R*))-isomer', 'palonosetron, (S-(R*,S*))-isomer', '2-QHBIQO', 'Palonosetron, (3R)-', 'RS 25233 197', 'RS 25233197', 'RS 25259-198', 'RS 25259198', 'RS-25233-198', 'RS-25259-197', 'palonosetron', 'RS 25233 198', 'RS 25233-198', 'RS 25259 197', 'RS-25233-197', 'RS25259197', 'palonosetron hydrochloride']",C090840,fuzzy_heading,alosetron,0.8571428571428571
dr:D05345,Pamatolol sulfate,N/A,pubchem:47207031,43149,[],[],N/A,failed,N/A,0.0
dr:D05346,Panadiplon,N/A,pubchem:47207032,3033821,['panadiplon'],"['3-(5-cyclopropyl-1,2,4-oxadiazol 3-yl)-5-(1-methylethyl)imidazo(1,5-a)quinoxalin-4(5H)-one', 'U 78875', 'U-78875', 'panadiplon']",C069443,exact_heading,panadiplon,0.0
dr:D05348,Pancopride,chebi:177586,pubchem:47207033,71342,['pancopride'],"['LAS 30451', 'LAS-30451', 'N-(1-azabicyclo(2.2.2)oct-3-yl)-2-cyclopropylmethoxy-4-amino-5-chlorobenzamide', 'pancopride, (+-)-isomer', 'pancopride']",C078370,exact_heading,pancopride,0.0
dr:D05350,Panitumumab,N/A,pubchem:47207035,N/A,[],[],N/A,failed,N/A,0.0
dr:D05353,Pantoprazole,chebi:7915,pubchem:17398288,4679,['Pantoprazole'],"['BY 1023', 'SK and F96022', 'SKF 96022', 'pantoprazole', 'BY-1023', 'SK and F 96022', 'BY1023', 'SK and F-96022', 'SKF-96022', 'pantoprazole sodium', 'Protonix', 'SKF96022']",N/A,failed,N/A,0.0
dr:D05360,Parapenzolate bromide,N/A,pubchem:47207041,68639,['parapenzolate bromide'],"['4-benzyloyloxy-1,1-dimethylpiperidinium bromide', 'Relanol', 'parapenzolate bromide', 'parapenzolate bromide iodide']",C003046,exact_heading,parapenzolate bromide,0.0
dr:D05364,Parathyroid hormone,N/A,pubchem:47207043,N/A,[],[],D010281,fuzzy_name,Parathyroid Hormone,0.9473684210526315
dr:D05366,Procaterol hydrochloride hydrate,N/A,pubchem:47207045,23724982,[],[],N/A,failed,N/A,0.0
dr:D05374,Paroxetine hydrochloride,chebi:7944,pubchem:47207050,62878,['Paroxetine'],"['BRL 29060', 'BRL29060', 'FG-7051', 'Paroxetine, trans-(+)-Isomer', 'Paxil', 'BRL-29060', 'FG 7051', 'Paroxetine Acetate', 'Paroxetine Hydrochloride', 'Paroxetine, cis-(-)-Isomer', 'Aropax', 'Paroxetine Hydrochloride Anhydrous', 'Paroxetine Maleate', 'Paroxetine, cis-(+)-Isomer', 'FG7051', 'Paroxetine', 'Paroxetine Hydrochloride Hemihydrate', 'Paroxetine Hydrochloride, Hemihydrate', 'Seroxat']",D017374,exact_heading,Paroxetine,0.0
dr:D05375,Paroxetine mesylate,N/A,pubchem:47207051,9845306,[],[],N/A,failed,N/A,0.0
dr:D05377,Pascolizumab,N/A,pubchem:47207053,N/A,[],[],N/A,failed,N/A,0.0
dr:D05378,Pazinaclone,N/A,pubchem:47207054,59743,['pazinaclone'],"['DN 2327', '2-(7-chloro-1,8-naphthyridin-2-yl)-3-((1,4-dioxa-8-azaspiro(4.5)dec-8-yl)carbonylmethyl)isoindolin-1-one', 'pazinaclone', 'DN-2327']",C060382,exact_heading,pazinaclone,0.0
dr:D05380,Pazopanib hydrochloride,chebi:71217,pubchem:47207056,11525740,['pazopanib'],"['GW 786034B', 'GW-786034B', 'GW 780604', 'Votrient', 'GW780604', 'GW786034B', 'pazopanib', 'GW-780604']",C516667,exact_heading,pazopanib,0.0
dr:D05385,Pegamotecan,N/A,pubchem:47207061,11297617,['pegamotecan'],"['PEG-beta-CPT', 'PEG-beta-camptothecin', 'PEG-camptothecin', 'Prothecan', 'pegamotecan', 'polyethylene glycol-conjugated camptothecin-20-O-glycinate']",C115093,exact_heading,pegamotecan,0.0
dr:D05386,Pegaptanib sodium,N/A,pubchem:47207062,N/A,[],[],N/A,failed,N/A,0.0
dr:D05389,Pegnartograstim,N/A,pubchem:47207065,N/A,[],[],C072115,fuzzy_name,nartograstim,0.8888888888888888
dr:D05393,Pegsunercept,N/A,pubchem:47207069,N/A,[],[],N/A,failed,N/A,0.0
dr:D05394,Pegvisomant,N/A,pubchem:47207070,N/A,[],[],C406545,fuzzy_name,pegvisomant,0.9090909090909091
dr:D05395,Pelanserin hydrochloride,N/A,pubchem:47207071,65436,['pelanserin'],"['TR2515', 'TR-2515', 'TR 2515', 'pelanserin monohydrochloride', '2,4(1H,3H)-quinazolinedione-3-(3-(4-phenyl-1-piperazinyl)propyl) hydrochloride', 'pelanserin']",C043157,exact_heading,pelanserin,0.0
dr:D05396,Peldesine,N/A,pubchem:47207072,135413525,['peldesine'],"['9-(3-pyridylmethyl)-7H-9-deazaguanine', 'BCX 34', 'BCX-34', 'peldesine']",C104194,exact_heading,peldesine,0.0
dr:D05397,Peliglitazar,N/A,pubchem:47207073,6451147,['peliglitazar'],"['2-(((4-methoxyphenoxy)carbonyl)(1-(4-(2-(5-methyl-2-phenyloxazol-4-yl)ethoxy)phenyl)ethyl)amino)acetic acid', 'peliglitazar']",N/A,failed,N/A,0.0
dr:D05399,Pelitinib,N/A,pubchem:47207075,6445562,['EKB 569'],"['pelitinib', 'EKB 569', 'EKB-569', 'EKI-569', 'EKI 569', '(2E)-N-(4-((3-chloro-4-fluorophenyl)amino)-3-cyano-7-ethoxy-6-quinolinyl)-4-(dimethylamino)-2-butenamide']",C413879,exact_heading,EKB 569,0.0
dr:D05400,Pelitrexol,N/A,pubchem:47207076,135431074,['pelitrexol'],['pelitrexol'],C516135,exact_heading,pelitrexol,0.0
dr:D05418,Pentapiperium methylsulfate,N/A,pubchem:47207090,71367,[],[],N/A,failed,N/A,0.0
dr:D05429,Aminophylline hydrate,N/A,pubchem:47207100,16218860,[],[],N/A,failed,N/A,0.0
dr:D05442,Perhexiline maleate,N/A,pubchem:47207112,5284439,['perhexiline maleate'],['perhexiline maleate'],C023470,exact_heading,perhexiline maleate,0.0
dr:D05446,Pertuzumab,N/A,pubchem:47207115,N/A,[],[],N/A,failed,N/A,0.0
dr:D05447,Perzinfotel,chebi:177764,pubchem:47207116,6918236,['EAA-090'],"['(2-(8,9-Dioxo-2,6-diazabicyclo(5.2.0)non-1(7)-en-2-yl)ethyl)phosphonic acid', 'EAA-090', 'perzinfotel', '2-(dioxo-2,6-diazabicyclo(5.2.0)non-ethyl) phosphonic acid', 'EAA 090']",C110623,exact_heading,EAA-090,0.0
dr:D05451,Phenbutazone sodium glycerate,N/A,pubchem:47207120,23702390,[],[],N/A,failed,N/A,0.0
dr:D05452,Phencarbamide,N/A,pubchem:47207121,6008,['fencarbamide'],"['Bayer 1355', 'diphenylthiocarbamic acid S-(2-(diethylamino)ethyl) ester', 'fencarbamide', 'fencarbamide hydrochloride', 'phencarbamide', 'Escorpal']",C008829,exact_heading,fencarbamide,0.0
dr:D05453,Phencyclidine hydrochloride,N/A,pubchem:47207122,9795678,['Phencyclidine'],"['Angel Dust', 'CL-395', 'GP 121', 'GP-121', 'Serylan', 'Dust, Angel', 'GP121', 'Phencyclidine', 'Phencyclidine Hydrochloride', 'Sernyl', '1-(1-Phenylcyclohexyl)piperidine', 'CL395', 'Phencyclidine Hydrobromide', 'CL 395']",D010622,exact_heading,Phencyclidine,0.0
dr:D05454,Phenmetrazine hydrochloride,chebi:8068,pubchem:47207123,92159,['Phenmetrazine'],"['Hydrochloride, Phenmetrazine', 'Phenmetrazine Hydrochloride', 'Preludin', 'Defenmetrazin', 'Phenmetraline', 'Phenmetrazine', 'Fenmetrazin', 'Oxazimedrine']",D010633,exact_heading,Phenmetrazine,0.0
dr:D05457,Phenprocoumon,chebi:50438,pubchem:47207126,54680692,['Phenprocoumon'],"['Marcumar', 'Falithrom', 'Phenylpropylhydroxycumarinum', 'Liquamar', 'Marcoumar', 'Phenprocoumalol', 'Phenprocoumarol', 'Phenprocoumon', 'Phenprogramma']",D010644,exact_heading,Phenprocoumon,0.0
dr:D05458,Phentermine,chebi:8080,pubchem:47207127,4771,['Phentermine'],"['Adipex P', 'Adipex-P', 'Duromine', 'Ionamine', 'Hydrochloride, Phentermine', 'Phentermine Hydrochloride', 'AdipexP', 'Phentermine']",D010645,exact_heading,Phentermine,0.0
dr:D05459,Phentermine hydrochloride,chebi:50506,pubchem:47207128,70969,['Phentermine'],"['AdipexP', 'Phentermine', 'Adipex-P', 'Ionamine', 'Hydrochloride, Phentermine', 'Phentermine Hydrochloride', 'Adipex P', 'Duromine']",D010645,exact_heading,Phentermine,0.0
dr:D05462,Oxycodone hydrochloride hydrate,N/A,pubchem:47207131,23724988,[],[],N/A,failed,N/A,0.0
dr:D05466,Phenylpropanolamine polistirex,N/A,pubchem:47207135,N/A,[],[],N/A,failed,N/A,0.0
dr:D05471,Piboserod hydrochloride,N/A,pubchem:47207140,177335,[],[],N/A,failed,N/A,0.0
dr:D05474,Piclamilast,chebi:47619,pubchem:47207143,154575,['piclamilast'],"['RP 73401', 'RP-73401', 'piclamilast', 'RP-73-401', '3-(cyclopentyloxy)-N-(3,5-dichloro-4-pyridyl)-4-methoxybenzamide', '3-cyclopentyloxy-N-(3,5-dichloro-4-pyridyl)-4-methoxybenzamide', 'RP 73-401']",C087566,exact_heading,piclamilast,0.0
dr:D05476,Picumeterol fumarate,N/A,pubchem:47207145,10350952,['picumeterol'],"['GR 114297A', 'GR-63411', 'GR-114744A', 'GR 114744A', 'GR 63411', 'GR-114297A', 'picumeterol', 'picumeterol fumarate']",C097635,exact_heading,picumeterol,0.0
dr:D05478,Pilocarpine nitrate,N/A,pubchem:47207147,657349,['Pilocarpine'],"['Hydrochloride, Pilocarpine', 'Isopilocarpine', 'Nitrate, Pilocarpine', 'Pilocarpine Hydrochloride', 'Pilocarpine Mononitrate, (3S-cis)-Isomer', 'Pilocarpine, Monohydrochloride, (3S-cis)-Isomer', 'Salagen', 'Isoptocarpine', 'Pilocarpine', 'Pilocarpine Nitrate', 'Ocusert']",D010862,exact_heading,Pilocarpine,0.0
dr:D05479,Pimagedine hydrochloride,N/A,pubchem:47207148,2734687,['pimagedine'],"['aminoguanidine', 'aminoguanidine sulfate', 'hydrazinecarboximidamide', 'pimagedine hydrochloride', 'pimagedine', 'monoaminoguanidine']",C004479,exact_heading,pimagedine,0.0
dr:D05480,Pimecrolimus,N/A,pubchem:47207149,6509979,['pimecrolimus'],"['SDZ ASM 981', 'SDZ-ASM-981', 'Elidel', 'pimecrolimus', '33-epi-chloro-33-desoxyascomycin', 'ASM 981']",C117268,exact_heading,pimecrolimus,0.0
dr:D05482,Pinacidil,chebi:34923,pubchem:47207151,55329,['Pinacidil'],"['Pinacidil', 'Pindac', 'Anhydrous, Pinacidil', 'Pinacidil Anhydrous']",D020110,exact_heading,Pinacidil,0.0
dr:D05491,Pirandamine hydrochloride,N/A,pubchem:47207160,3047850,['pirandamine'],"['1,3,4,9-tetrahydro-N,N,1-trimethylindeno(1,2-c)- pyran-1,ethylamine.HCl', 'pirandamine hydrochloride', 'pirandamine']",C013202,exact_heading,pirandamine,0.0
dr:D05498,Piriprost,N/A,pubchem:47207167,6437373,['piriprost'],"['6,9-deepoxy-6,9-(phenylimino)-delta (6,8)pgI1', 'U 60257B', 'U-60,257', '6,9-desepoxy-6,9-(phenylimino)-delta-(6,8)prostaglandin I1', 'U 60,257', 'U 60257', 'U-60257', 'piriprost']",C035296,exact_heading,piriprost,0.0
dr:D05499,Piriprost potassium,N/A,pubchem:47207168,23665631,[],[],N/A,failed,N/A,0.0
dr:D05500,Piritrexim isethionate,N/A,pubchem:47207169,54368,[],[],N/A,failed,N/A,0.0
dr:D05502,Pirmagrel,N/A,pubchem:47207171,55390,['pirmagrel'],"['CGS 13080', 'imidazol(1,5-a)pyridine-5-hexanoic acid', 'pirmagrel', 'CGS-13080']",C037787,exact_heading,pirmagrel,0.0
dr:D05510,Piroxantrone hydrochloride,N/A,pubchem:47207179,135484032,['piroxantrone'],"['CI 942', 'DuP 942', 'piroxantrone', 'CI-942', 'anthra(1,9-cd)pyrazol-6(2H)-one, 5-((3-aminopropyl)amino)-7,10-dihydroxy-2-(2-((2-hydroxyethyl)amino)ethyl)-', 'oxantrazole', 'NSC 349174', 'NSC-349174']",C046659,exact_heading,piroxantrone,0.0
dr:D05511,Piroxicam betadex,N/A,pubchem:47207180,54723875,[],[],N/A,failed,N/A,0.0
dr:D05512,Piroxicam cinnamate,N/A,pubchem:47207181,6436090,['piroxicam cinnamate'],"['SPA-S 510', 'cinnoxicam', 'Sinartrol', 'piroxicam cinnamate']",C057291,exact_heading,piroxicam cinnamate,0.0
dr:D05513,Piroxicam olamine,N/A,pubchem:47207182,54687412,[],[],N/A,failed,N/A,0.0
dr:D05514,Piroximone,N/A,pubchem:47207183,55263,['piroximone'],"['MDL 19,205', 'MDL-19205', 'piroximone', '4-ethyl-1,3-dihydro-5-(4-pyridinylcarbonyl)-2H-imidazol-2-one', 'MDL 19205', 'MDL-19,205']",C039686,exact_heading,piroximone,0.0
dr:D05522,Pixantrone,N/A,pubchem:47207191,134019,['pixantrone'],"['6,9-bis((2-aminoethyl)amino)benzo(g)isoquinoline-5,10-dione', 'BBR 2778', 'BBR-2778', 'BBR2778', '5,8-bis((2-aminoethyl)amino)-2-aza-anthracene-9,10-dione', '5,8-bis(2-aminoethylamino)-2-azaanthracene-9,10-dione', '6,9-AEA-BIQDO', 'pixantrone']",C086548,exact_heading,pixantrone,0.0
dr:D05523,Pizotyline,chebi:50212,pubchem:47207192,27400,['Pizotyline'],"['BC 105', 'BC105', 'Pizotifen', 'Polomigran', 'Sandomigran', 'BC-105', 'Pizotyline']",D010918,exact_heading,Pizotyline,0.0
dr:D05535,Poldine methylsulfate,N/A,pubchem:47207201,11017,['poldine methylsulfate'],"['poldine methyl sulfate', 'poldine methyl sulphate', 'poldine methylsulfate']",N/A,failed,N/A,0.0
dr:D05575,Pramipexole,chebi:8356,pubchem:47207239,119570,['Pramipexole'],"['2 Amino 6 propylaminotetrahydrobenzothiazole', '2-amino-4,5,6,7-tetrahydro-6-propylaminobenzothiazole', 'Mirapex', 'Pramipexole Dihydrochloride', 'Pramipexole Dihydrochloride Anhydrous', 'pramipexol', 'pramipexol, (+-)-isomer', '4,5,6,7-tetrahydro-N6-propyl-2,6-benzothiazole-diamine', '6,7-tetrahydro-N6-propyl-2,6-benzothiazolediamine dihydrochloride monohydrate', 'Pramipexole Hydrochloride Monohydrate', 'SND 919', 'Sifrol', 'pramipexole', '2-amino-6-propylaminotetrahydrobenzothiazole', 'SND-919', 'pramipexol dihydrobromide, (+-)-isomer', 'pramipexol dihydrochloride, (S)-isomer']",N/A,failed,N/A,0.0
dr:D05587,Practolol,chebi:258351,pubchem:47207250,4883,['Practolol'],"['Dalzic', 'ICI-50172', 'Practolol, Eralzdin', 'Eralzdin Practolol', 'ICI50172', 'ICI 50172', 'Practolol']",D011217,exact_heading,Practolol,0.0
dr:D05589,Pralatrexate,chebi:71223,pubchem:47207252,148121,['10-propargyl-10-deazaaminopterin'],"['10-propargyl-10-deazaaminopterin', 'pralatrexate']",C418863,exact_heading,10-propargyl-10-deazaaminopterin,0.0
dr:D05590,Pralidoxime mesylate,chebi:50240,pubchem:47207253,135476791,['pralidoxime'],"['1-methylpyridinium-2-aldoxime ion', '2-PAM', '2-hydroxyiminomethylpyridinium methylmethanesulfonate', 'Protopam Chloride', 'pralidoxime iodide', 'pralidoxime methyl sulfate', 'pyridine-2-aldoxime methachloride', 'pyridine-2-aldoxime methochloride', '2-PAM chloride', 'N-methylpyridinium 2-aldoxime methylsulfate', 'pralidoxime bromide', 'pralidoxime fumarate (1:1)', 'pralidoxime mesylate', 'pralidoxime sulfate (1:1)', '2-Pam bromide', '2-formyl-1-methylpyridinium chloride oxime', 'Contrathion', 'pralidoxime', 'pralidoxime lactate (1:1)', 'pralidoxime nitrate (1:1)', 'pralidoxime trichloroacetate', 'pralidoxime, 14C-labeled', '2-hydroxyiminomethyl-1-methylpyridinium', 'Protopam', 'pralidoxime chloride', 'pyridine-2-aldoxime methiodide']",C028797,exact_heading,pralidoxime,0.0
dr:D05597,Prasugrel hydrochloride,chebi:87697,pubchem:47207260,10158453,['Prasugrel Hydrochloride'],"['747, CS', 'CS-747', 'Effient', 'HCl, Prasugrel', 'Prasugrel HCl', 'Prasugrel Hydrochloride', 'efient', 'Hydrochloride, Prasugrel', 'LY 640315', 'LY-640315', 'LY640315', 'prasugrel', '640315, LY', 'CS 747', 'CS747']",N/A,failed,N/A,0.0
dr:D05598,Pravadoline maleate,N/A,pubchem:47207261,9957393,['pravadoline'],"['pravadoline', 'WIN 48098-6', 'pravadoline maleate']",C062767,exact_heading,pravadoline,0.0
dr:D05599,Prazarelix acetate,N/A,pubchem:47207262,N/A,[],[],N/A,failed,N/A,0.0
dr:D05601,Prednicarbate,N/A,pubchem:47207264,6714002,['prednicarbate'],"['HOE 777', 'prednisolone-17-ethylcarbonate-21-propionate', 'Batmen', 'Peitel', 'Dermatop', 'HOE-777', 'prednicarbate']",C035287,exact_heading,prednicarbate,0.0
dr:D05603,Prednival,N/A,pubchem:47207266,9824723,[],[],N/A,failed,N/A,0.0
dr:D05610,Priliximab,N/A,pubchem:47207273,N/A,[],[],N/A,failed,N/A,0.0
dr:D05612,Prinoxodan,N/A,pubchem:47207275,5362397,['prinoxodan'],"['6-(6-(3,4-dihydro-3-methyl-2(1H)-2-oxoquinazolinyl))-4,5-dihydro-3(2H)-pyridazinone', '6-DMODP', 'prinoxodan', '6-(3,4-dihydro-3-methyl-2-oxoquinazolinyl)-4,5-dihydro-3-pyridazinone', 'RGW 2938', 'RG W-2938', 'RGW-2938']",C059401,exact_heading,prinoxodan,0.0
dr:D05621,Progabide,N/A,pubchem:47207284,44115,['progabide'],"['Gabrene', 'progabide', 'SL 76002']",C017985,exact_heading,progabide,0.0
dr:D05622,Proinsulin human,N/A,pubchem:47207285,N/A,[],[],N/A,failed,N/A,0.0
dr:D05628,Propenzolate hydrochloride,N/A,pubchem:47207290,14990,[],[],N/A,failed,N/A,0.0
dr:D05631,Propiram fumarate,N/A,pubchem:47207293,6433584,['propiram'],"['Dirame', 'propiram', 'propiram fumarate', 'propiram fumarate (1:1), (DL)-isomer', 'Bay 4503', 'N-(1-methyl-2-piperidinoethyl)-N-(2-pyridyl)propionamide', 'propiram fumarate (1:1)']",C002107,exact_heading,propiram,0.0
dr:D05632,Propoxyphene napsylate,chebi:51179,pubchem:47207294,33544,['propoxyphene napsylate'],"['d-propoxyphene napsylate', 'dextropropoxyphene napsylate', 'propoxyphene napsylate']",C084813,exact_heading,propoxyphene napsylate,0.0
dr:D05637,Propylhexedrine,N/A,pubchem:47207299,7558,['propylhexedrine'],"['propylhexadrine', 'propylhexedrine', 'Benzedrex', 'propylhexedrine hydrochloride', 'propylhexedrine hydrochloride, (S)-isomer']",C084814,exact_heading,propylhexedrine,0.0
dr:D05640,Prorenoate potassium,N/A,pubchem:47207302,23667640,['prorenoate potassium'],"['prorenoate potassium, monosodium salt', 'prorenoate potassium, potassium salt', 'prorenoate potassium, potassium salt, (6beta,7beta)-isomer', 'SC 23992', 'prorenoate', 'prorenoate potassium', 'prorenoate potassium, monoammonium salt', 'potassium 3-(17 beta-hydroxy-6 beta,7 beta-methylene-3-oxo- 4-androstene-17 alpha-yl)propionate', 'potassium prorenoate', 'prorenoate potassium, calcium salt']",C010768,exact_heading,prorenoate potassium,0.0
dr:D05642,Prostalene,N/A,pubchem:47207304,6436031,['prostalene'],"['Synchrocept', 'RS 9390', 'dl-9-alpha,11 alpha,15 beta-trihydroxy-15 alpha-methylprosta-4,5,13-(trans)-trienoic acid methyl ester', 'prostalene']",C009981,exact_heading,prostalene,0.0
dr:D05646,Proxorphan tartrate,N/A,pubchem:47207308,23724997,[],[],N/A,failed,N/A,0.0
dr:D05648,Pseudoephedrine polistirex,N/A,pubchem:47207310,N/A,[],[],N/A,failed,N/A,0.0
dr:D05649,Pseudoephedrine sulfate,N/A,pubchem:47207311,9802673,[],[],N/A,failed,N/A,0.0
dr:D05660,Pyrilamine maleate,N/A,pubchem:47207321,5284451,['Pyrilamine'],"['Anthisan', 'Kriptin', 'Pyrilamine', 'Pyranisamine', 'Pyrilamine Maleate', 'Boots Bite and Sting Relief', 'Maleate, Mepyramine', 'Maleate, Pyrilamine', 'Mepyramine', 'Mepyramine Maleate']",D011738,exact_heading,Pyrilamine,0.0
dr:D05663,Pyrovalerone hydrochloride,N/A,pubchem:47207324,14372,['pyrovalerone'],"['1-(4-methylphenyl)-2-pyrrolidin-1-yl-pentan-1-one', 'Centroton', 'F 1983', ""4'-methyl-2-(1-pyrrolidinyl)valerophenone"", 'pyrovalerone hydrochloride', 'pyrovalerone']",C005719,exact_heading,pyrovalerone,0.0
dr:D05664,Pyroxamine maleate,N/A,pubchem:47207325,5356652,[],[],N/A,failed,N/A,0.0
dr:D05667,Quadazocine mesylate,N/A,pubchem:47207328,23724998,[],[],N/A,failed,N/A,0.0
dr:D05671,Quiflapon sodium,N/A,pubchem:47207332,23672584,['MK 0591'],"['L-686,708', 'MK-591', '1H-Indole-2-propanoic acid, 1-((4-chlorophenyl)methyl)-3-((1,1-dimethylethyl)thio)-alpha,alpha-dimethyl-5-(2-quinolinylmethoxy)-', 'L 686708', 'MK 0591', 'MK 591', '3-(1-(4-chlorobenzyl-3-(t-butylthio)-5-(quinolin-2-ylmethoxy)indol-2-yl))-2,2-dimethyl propanoic acid', 'MK-0591', 'MK591 compound']",C078266,exact_heading,MK 0591,0.0
dr:D05674,Quinbolone,N/A,pubchem:47207335,10360683,['quinbolone'],['quinbolone'],C005620,exact_heading,quinbolone,0.0
dr:D05677,Quinelorane hydrochloride,N/A,pubchem:47207338,68728,['quinelorane'],"['5,5a,6,7,8,9a,10-octahydro-6-propylpyrimido(4,5-g)quinolin-2-amine', 'LY 163502', 'quinelorane', 'LY 137157', 'LY-163502', 'LY 175877']",C047726,exact_heading,quinelorane,0.0
dr:D05679,Quingestanol acetate,N/A,pubchem:47207340,18142,['quingestanol'],"['quingestanol acetate', 'quingestanol']",C100039,exact_heading,quingestanol,0.0
dr:D05680,Quingestrone,N/A,pubchem:47207341,9929903,['quingestrone'],"['quingestrone', 'progesterone cyclopentyl enol ether']",C005621,exact_heading,quingestrone,0.0
dr:D05682,Quinpirole hydrochloride,N/A,pubchem:47207343,55397,['Quinpirole'],"['Quinpirole Hydrochloride', 'Quinpirole', 'Quinpirole Monohydrochloride']",D019257,exact_heading,Quinpirole,0.0
dr:D05685,Quipazine maleate,N/A,pubchem:47207346,5702242,['Quipazine'],"['Quipazine Hydrochloride', 'Quipazine Maleate (1:1)', '2-(1-Piperazinyl)quinoline', 'MA1291', 'Quipazine', 'MA 1291', 'MA-1291', 'Quipazine Maleate']",D011814,exact_heading,Quipazine,0.0
dr:D05688,Racepinephrine,N/A,pubchem:47207349,838,['Racepinephrine'],"['Adrenaline, Racemic Mixture', 'Micronefrin', 'Racemic Epinephrine', 'Racepinephrine Hydrochloride', 'Vaponefrin', 'Adrenaline Hydrochloride, Racemic Mixture', 'Epinephrine, Racemic', 'Micronephrine', 'Racemic Mixture Adrenaline', 'Adrenaline, Racemic', 'Epinephrine Hydrochloride, Racemic Mixture', 'Racemic Adrenaline', 'Racemic Mixture Epinephrine', 'Racepinephrine', 'Epinephrine, Racemic Mixture']",D064705,exact_heading,Racepinephrine,0.0
dr:D05689,Racepinephrine hydrochloride,N/A,pubchem:47207350,5924,['Racepinephrine'],"['Racemic Mixture Epinephrine', 'Epinephrine, Racemic', 'Epinephrine, Racemic Mixture', 'Micronephrine', 'Racemic Epinephrine', 'Racepinephrine Hydrochloride', 'Epinephrine Hydrochloride, Racemic Mixture', 'Micronefrin', 'Racemic Adrenaline', 'Adrenaline Hydrochloride, Racemic Mixture', 'Adrenaline, Racemic', 'Adrenaline, Racemic Mixture', 'Racemic Mixture Adrenaline', 'Racepinephrine', 'Vaponefrin']",D064705,exact_heading,Racepinephrine,0.0
dr:D05690,Raclopride C11,N/A,pubchem:47207351,10958914,['Raclopride'],"['FLB-472', 'Raclopride C11', 'C11, Raclopride', 'FLB 472', 'FLA 870', 'FLA-870', 'FLA870', 'FLB472', 'Raclopride']",D020891,exact_heading,Raclopride,0.0
dr:D05691,Ractopamine hydrochloride,N/A,pubchem:47207352,14010333,['ractopamine'],"['4-hydroxy-alpha-(((3-(4-hydroxyphenyl)-1-methylpropyl)amino)methyl)benzenemethanol', 'LY 031537', 'LY-031537', 'ractopamine', 'EL-737', 'El 737', 'ractopamine hydrochloride']",C060897,exact_heading,ractopamine,0.0
dr:D05692,Radafaxine hydrochloride,N/A,pubchem:47207353,9838996,[],[],N/A,failed,N/A,0.0
dr:D05697,Ranibizumab,N/A,pubchem:47207358,N/A,[],[],N/A,failed,N/A,0.0
dr:D05699,Ranitidine bismuth citrate,N/A,pubchem:47207360,3033887,['ranitidine bismuth citrate'],"['Raniberl', 'GR 122311X', 'GR-122311X', 'Tritec', 'ranitidine bismuth citrate', 'GR122311X', 'Azanplus', 'Pylorid']",C073340,exact_heading,ranitidine bismuth citrate,0.0
dr:D05703,Rapacuronium bromide,N/A,pubchem:47207364,5311398,['rapacuronium'],"['Org-9487', 'Org 9487', 'rapacuronium', 'rapacuronium bromide', 'Raplon']",C082938,exact_heading,rapacuronium,0.0
dr:D05708,Recainam hydrochloride,N/A,pubchem:47207369,156309,['recainam'],"[""N-(2,6-dimethylphenyl)-N'-(3-(1-methylethylamino)propyl)urea"", 'recainam hydrochloride', 'Wy-42362', 'Wy 42362', 'recainam', 'recainam tosylate', 'Wy-42,362']",C039524,exact_heading,recainam,0.0
