kegg_id,drug_name,drug_concept,gene_names,gene_concepts
dr:D03797,prinomastat,chemical_mesh_c113282,"['MMP2', 'MMP3', 'MMP9', 'MMP13', 'MMP14']","['gene_4313', 'gene_4314', 'gene_4318', 'gene_4322', 'gene_4323']"
dr:D03798,Dicumarol,chemical_mesh_d001728,['VKORC1'],['gene_79001']
dr:D03799,dienogest,chemical_mesh_c023635,['PGR'],['gene_5241']
dr:D03801,Diethylpropion,chemical_mesh_d004053,"['SLC6A2', 'SLC6A3']","['gene_6530', 'gene_6531']"
dr:D03802,Bay 12-9566,chemical_mesh_c113281,"['MMP1', 'MMP2', 'MMP9']","['gene_4312', 'gene_4313', 'gene_4318']"
dr:D03806,ponalrestat,chemical_mesh_c042829,['AKR1B1'],['gene_231']
dr:D03807,FR 74366,chemical_mesh_c064920,['AKR1B1'],['gene_231']
dr:D03809,difenoxin,chemical_mesh_c100010,['OPRM1'],['gene_4988']
dr:D03812,Diflucortolone,chemical_mesh_d004060,['NR3C1'],['gene_2908']
dr:D03825,dihydrocodeine,chemical_mesh_c014481,['OPRM1'],['gene_4988']
dr:D03845,sezolamide,chemical_mesh_c057921,"['CA1', 'CA2', 'CA3', 'CA4', 'CA5A', 'CA5B', 'CA6', 'CA7', 'CA8', 'CA9', 'CA12', 'CA13', 'CA14']","['gene_759', 'gene_760', 'gene_761', 'gene_762', 'gene_763', 'gene_11238', 'gene_765', 'gene_766', 'gene_767', 'gene_768', 'gene_771', 'gene_377677', 'gene_23632']"
dr:D03860,Diphenoxylate,chemical_mesh_d004157,['OPRM1'],['gene_4988']
dr:D03864,diquafosol,chemical_mesh_c403315,['P2RY2'],['gene_5029']
dr:D03878,Dizocilpine Maleate,chemical_mesh_d016291,"['GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D']","['gene_2902', 'gene_2903', 'gene_2904', 'gene_2905', 'gene_2906']"
dr:D03882,"2,3,5-trimethyl-6-(12-hydroxy-5,10-dodecadiynyl)-1,4-benzoquinone",chemical_mesh_c036837,['ALOX5'],['gene_240']
dr:D03891,dopexamine,chemical_mesh_c046318,"['ADRB2', 'DRD1', 'DRD2', 'DRD3', 'DRD4', 'DRD5']","['gene_154', 'gene_1812', 'gene_1813', 'gene_1814', 'gene_1815', 'gene_1816']"
dr:D03898,doxofylline,chemical_mesh_c029797,"['PDE2A', 'ADORA2A']","['gene_5138', 'gene_135']"
dr:D03906,draflazine,chemical_mesh_c072040,['SLC29A1'],['gene_2030']
dr:D03911,droloxifene,chemical_mesh_c038345,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D03917,drospirenone,chemical_mesh_c035144,"['NR3C2', 'PGR']","['gene_4306', 'gene_5241']"
dr:D03929,racecadotril,chemical_mesh_c049331,['MME'],['gene_4311']
dr:D03937,ecopipam,chemical_mesh_c058081,"['DRD1', 'DRD5']","['gene_1812', 'gene_1816']"
dr:D03942,edatrexate,chemical_mesh_c040210,"['DHFR', 'DHFR2']","['gene_1719', 'gene_200895']"
dr:D03954,edotecarin,chemical_mesh_c121395,['TOP1'],['gene_7150']
dr:D03966,eglumetad,chemical_mesh_c104753,['GRM2'],['gene_2912']
dr:D03968,Elacridar,chemical_mesh_c083501,['ABCB1'],['gene_5243']
dr:D03977,elsamicin A,chemical_mesh_c049904,"['TOP1', 'TOP2A', 'TOP2B']","['gene_7150', 'gene_7153', 'gene_7155']"
dr:D03991,Encainide,chemical_mesh_d016700,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D03996,englitazone,chemical_mesh_c066021,['PPARG'],['gene_5468']
dr:D03998,eniluracil,chemical_mesh_c073482,['DPYD'],['gene_1806']
dr:D03999,enisoprost,chemical_mesh_c054594,['PTGER1'],['gene_5731']
dr:D04004,Enoximone,chemical_mesh_d017335,"['PDE3A', 'PDE3B']","['gene_5139', 'gene_5140']"
dr:D04006,enprofylline,chemical_mesh_c034347,"['ADORA1', 'ADORA2A', 'ADORA2B', 'PDE10A', 'PDE7B', 'PDE11A', 'PDE1A', 'PDE1C', 'PDE2A', 'PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE7A', 'PDE8A', 'PDE1B', 'PDE8B']","['gene_134', 'gene_135', 'gene_136', 'gene_10846', 'gene_27115', 'gene_50940', 'gene_5136', 'gene_5137', 'gene_5138', 'gene_5139', 'gene_5140', 'gene_5141', 'gene_5142', 'gene_5143', 'gene_5144', 'gene_5150', 'gene_5151', 'gene_5153', 'gene_8622']"
dr:D04029,razaxaban,chemical_mesh_c500057,['F10'],['gene_2159']
dr:D04031,rubitecan,chemical_mesh_c079905,['TOP1'],['gene_7150']
dr:D04041,Equilin,chemical_mesh_d004857,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D04043,E5564,chemical_mesh_c404742,['TLR4'],['gene_7099']
dr:D04051,Erythrityl Tetranitrate,chemical_mesh_d004897,"['NPR1', 'NPR2']","['gene_4881', 'gene_4882']"
dr:D04063,estradiol 17 beta-cypionate,chemical_mesh_c007630,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D04064,estradiol enanthate,chemical_mesh_c002027,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D04074,LY 293111,chemical_mesh_c094099,"['LTB4R', 'LTB4R2']","['gene_1241', 'gene_56413']"
dr:D04087,ethybenztropine,chemical_mesh_c027641,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D04097,etilevodopa,chemical_mesh_c481190,"['DRD1', 'DRD2', 'DRD3', 'DRD4', 'DRD5']","['gene_1812', 'gene_1813', 'gene_1814', 'gene_1815', 'gene_1816']"
dr:D04098,etintidine,chemical_mesh_c036616,['HRH2'],['gene_3274']
dr:D04102,etofenamate,chemical_mesh_c015207,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D04104,etonogestrel,chemical_mesh_c044815,"['PGR', 'ESR1']","['gene_5241', 'gene_2099']"
dr:D04107,etoposide phosphate,chemical_mesh_c061400,"['TOP2A', 'TOP2B']","['gene_7153', 'gene_7155']"
dr:D04111,etozolin,chemical_mesh_c015208,"['SLC12A1', 'SLC12A2']","['gene_6557', 'gene_6558']"
dr:D04120,exaprolol,chemical_mesh_c012969,"['ADRB1', 'ADRB2', 'ADRB3']","['gene_153', 'gene_154', 'gene_155']"
dr:D04124,radolmidine,chemical_mesh_c400294,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_150', 'gene_151', 'gene_152']"
dr:D04126,Saralasin,chemical_mesh_d012504,"['AGTR1', 'AGTR2']","['gene_185', 'gene_186']"
dr:D04127,4-Aminopyridine,chemical_mesh_d015761,"['KCNA1', 'KCNA2', 'KCNA3', 'KCNA4', 'KCNA5', 'KCNA6', 'KCNA7', 'KCNA10', 'KCNB1', 'KCNB2', 'KCNC1', 'KCNC2', 'KCNC3', 'KCNC4', 'KCND1', 'KCND2', 'KCND3']","['gene_3736', 'gene_3737', 'gene_3738', 'gene_3739', 'gene_3741', 'gene_3742', 'gene_3743', 'gene_3744', 'gene_3745', 'gene_9312', 'gene_3746', 'gene_3747', 'gene_3748', 'gene_3749', 'gene_3750', 'gene_3751', 'gene_3752']"
dr:D04128,PD 180988,chemical_mesh_c419982,['EDNRA'],['gene_1909']
dr:D04132,farglitazar,chemical_mesh_c422415,['PPARG'],['gene_5468']
dr:D04148,Fenfluramine,chemical_mesh_d005277,"['SLC6A4', 'HTR1D', 'HTR2A', 'HTR2C', 'SIGMAR1']","['gene_6532', 'gene_3352', 'gene_3356', 'gene_3358', 'gene_10280']"
dr:D04155,fenobam,chemical_mesh_c032794,['GRM5'],['gene_2915']
dr:D04162,Fenretinide,chemical_mesh_d017313,"['RARA', 'RARB', 'RARG']","['gene_5914', 'gene_5915', 'gene_5916']"
dr:D04183,Fidexaban,chemical_mesh_c114592,['F10'],['gene_2159']
dr:D04190,flestolol,chemical_mesh_c047847,"['ADRB1', 'ADRB2', 'ADRB3']","['gene_153', 'gene_154', 'gene_155']"
dr:D04197,Floxuridine,chemical_mesh_d005467,['TYMS'],['gene_7298']
dr:D04208,Flumethasone,chemical_mesh_d005443,['NR3C1'],['gene_2908']
dr:D04217,fluocortin butyl ester,chemical_mesh_c011824,['NR3C1'],['gene_2908']
dr:D04218,Fluocortolone,chemical_mesh_d005448,['NR3C1'],['gene_2908']
dr:D04227,Fluprednisolone,chemical_mesh_d005477,['NR3C1'],['gene_2908']
dr:D04243,forasartan,chemical_mesh_c084927,['AGTR1'],['gene_185']
dr:D04245,forodesine,chemical_mesh_c113101,['PNP'],['gene_4860']
dr:D04257,fospropofol,chemical_mesh_c472965,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D04260,fosfedil,chemical_mesh_c035950,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D04262,fostriecin,chemical_mesh_c040313,"['PPP2CA', 'PPP2CB', 'PPP4C', 'TOP2A', 'TOP2B']","['gene_5515', 'gene_5516', 'gene_5531', 'gene_7153', 'gene_7155']"
dr:D04264,frovatriptan,chemical_mesh_c108128,"['HTR1B', 'HTR1D']","['gene_3351', 'gene_3352']"
dr:D04282,gaboxadol,chemical_mesh_c015542,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D04300,ganaxolone,chemical_mesh_c105051,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D04303,gantacurium,chemical_mesh_c451919,"['CHRNA1', 'CHRNB1', 'CHRND', 'CHRNE', 'CHRNG']","['gene_1134', 'gene_1140', 'gene_1144', 'gene_1145', 'gene_1146']"
dr:D04308,"3-(2-((phenylamino)carbonyl)ethenyl)-4,6-dichloroindole-2-carboxylic acid",chemical_mesh_c105319,"['GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D']","['gene_2902', 'gene_2903', 'gene_2904', 'gene_2905', 'gene_2906']"
dr:D04314,gepirone,chemical_mesh_c039979,['HTR1A'],['gene_3350']
dr:D04316,Gestodene,chemical_mesh_c033273,['PGR'],['gene_5241']
dr:D04320,alpha-phenyl-1-(2-phenylethyl)-4-piperidinemethanol,chemical_mesh_c066169,"['HTR2A', 'HTR2B', 'HTR2C']","['gene_3356', 'gene_3357', 'gene_3358']"
dr:D04409,halobetasol,chemical_mesh_c064466,['NR3C1'],['gene_2908']
dr:D04411,Halofenate,chemical_mesh_d006218,['PPARG'],['gene_5468']
dr:D04435,hexafluorenium,chemical_mesh_c005034,['BCHE'],['gene_590']
dr:D04445,histamine phosphate,chemical_mesh_c027556,"['HRH1', 'HRH2', 'HRH3']","['gene_3269', 'gene_3274', 'gene_11255']"
dr:D04473,p-Hydroxyamphetamine,chemical_mesh_d010136,['SLC6A2'],['gene_6530']
dr:D04488,ibopamine,chemical_mesh_c023487,"['DRD1', 'DRD2']","['gene_1812', 'gene_1813']"
dr:D04491,ibutamoren mesylate,chemical_mesh_c094817,"['GHRHR', 'IGF1R']","['gene_2692', 'gene_3480']"
dr:D04496,idoxifene,chemical_mesh_c071362,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D04497,Idremcinal,chemical_mesh_c090116,['MLNR'],['gene_2862']
dr:D04498,phenoxodiol,chemical_mesh_c471183,"['TOP2A', 'TOP2B', 'SRD5A1', 'SRD5A2', 'SRD5A3']","['gene_7153', 'gene_7155', 'gene_6715', 'gene_6716', 'gene_79644']"
dr:D04502,igmesine,chemical_mesh_c065310,['SIGMAR1'],['gene_10280']
dr:D04508,imazodan,chemical_mesh_c042527,"['PDE3A', 'PDE3B']","['gene_5139', 'gene_5140']"
dr:D04517,Impromidine,chemical_mesh_d017446,['HRH2'],['gene_3274']
dr:D04521,indecainide,chemical_mesh_c042398,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D04529,indolidan,chemical_mesh_c050325,"['PDE3A', 'PDE3B']","['gene_5139', 'gene_5140']"
dr:D04531,Indoramin,chemical_mesh_d007217,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_148', 'gene_147', 'gene_146']"
dr:D04533,indorenate,chemical_mesh_c033600,"['HTR1A', 'HTR1B', 'HTR1D', 'HTR1E', 'HTR1F']","['gene_3350', 'gene_3351', 'gene_3352', 'gene_3354', 'gene_3355']"
dr:D04611,ipsapirone,chemical_mesh_c043077,['HTR1A'],['gene_3350']
dr:D04619,isatoribine,chemical_mesh_c061136,['TLR7'],['gene_51284']
dr:D04625,Isoetharine,chemical_mesh_d007528,['ADRB2'],['gene_154']
dr:D04628,sulmazole,chemical_mesh_c029758,"['PDE3A', 'PDE3B']","['gene_5139', 'gene_5140']"
dr:D04641,istradefylline,chemical_mesh_c111599,['ADORA2A'],['gene_135']
dr:D04642,itasetron,chemical_mesh_c070191,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['gene_3359', 'gene_9177', 'gene_170572', 'gene_200909', 'gene_285242']"
dr:D04645,ixabepilone,chemical_mesh_c430592,"['TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB', 'TUBB8', 'TUBB2B', 'TUBB2A', 'TUBB1', 'TUBB6']","['gene_10381', 'gene_10382', 'gene_10383', 'gene_203068', 'gene_347688', 'gene_347733', 'gene_7280', 'gene_81027', 'gene_84617']"
dr:D04649,ketazocine,chemical_mesh_c012395,['OPRK1'],['gene_4986']
dr:D04650,ketazolam,chemical_mesh_c002072,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D04657,lacidipine,chemical_mesh_c060285,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D04693,lergotrile,chemical_mesh_c031875,['DRD2'],['gene_1813']
dr:D04694,lergotrile mesylate,chemical_mesh_c084809,['DRD2'],['gene_1813']
dr:D04696,lestaurtinib,chemical_mesh_c119379,['FLT3'],['gene_2322']
dr:D04728,licostinel,chemical_mesh_c092062,"['GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D']","['gene_2902', 'gene_2903', 'gene_2904', 'gene_2905', 'gene_2906']"
dr:D04739,linogliride,chemical_mesh_c044425,"['ABCC8', 'KCNJ11']","['gene_6833', 'gene_3767']"
dr:D04748,lisofylline,chemical_mesh_c025189,"['IL12A', 'IL12B']","['gene_3592', 'gene_3593']"
dr:D04751,lixazinone,chemical_mesh_c049443,"['PDE3A', 'PDE3B']","['gene_5139', 'gene_5140']"
dr:D04752,lixivaptan,chemical_mesh_c409452,['AVPR2'],['gene_554']
dr:D04764,lofentanil,chemical_mesh_c034846,['OPRM1'],['gene_4988']
dr:D04765,lofexidine,chemical_mesh_c025655,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_150', 'gene_151', 'gene_152']"
dr:D04768,lonafarnib,chemical_mesh_c115354,"['FNTA', 'FNTB']","['gene_2339', 'gene_2342']"
dr:D04770,RS 43179,chemical_mesh_c045954,['ALOX5'],['gene_240']
dr:D04783,losoxantrone,chemical_mesh_c050637,"['TOP2A', 'TOP2B']","['gene_7153', 'gene_7155']"
dr:D04785,lotrafiban,chemical_mesh_c412702,"['ITGA2B', 'ITGB3']","['gene_3674', 'gene_3690']"
dr:D04787,loxoribine,chemical_mesh_c068562,['TLR7'],['gene_51284']
dr:D04788,lubazodone hydrochloride,chemical_mesh_c105748,"['HTR2A', 'SLC6A4']","['gene_3356', 'gene_6532']"
dr:D04789,lubeluzole,chemical_mesh_c097722,"['CALM1', 'CALM2', 'CALM3', 'CALML3', 'CALML5', 'CALML6']","['gene_801', 'gene_805', 'gene_808', 'gene_810', 'gene_51806', 'gene_163688']"
dr:D04793,lufironil,chemical_mesh_c074630,"['P4HA1', 'P4HA2', 'P4HA3']","['gene_5033', 'gene_8974', 'gene_283208']"
dr:D04862,Masoprocol,chemical_mesh_d009637,"['EGFR', 'IGF1']","['gene_1956', 'gene_3479']"
dr:D04863,4-(5-(4-fluorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,chemical_mesh_c555097,['PTGS2'],['gene_5743']
dr:D04864,Maytansine,chemical_mesh_d008453,"['TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB', 'TUBB8', 'TUBB2B', 'TUBB2A', 'TUBB1', 'TUBB6']","['gene_10381', 'gene_10382', 'gene_10383', 'gene_203068', 'gene_347688', 'gene_347733', 'gene_7280', 'gene_81027', 'gene_84617']"
dr:D04868,mebeverine,chemical_mesh_c005096,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D04883,Medetomidine,chemical_mesh_d020926,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_150', 'gene_151', 'gene_152']"
dr:D04885,Medrogestone,chemical_mesh_d008524,['PGR'],['gene_5241']
dr:D04888,medroxalol,chemical_mesh_c024892,"['ADRB1', 'ADRB2', 'ADRB3']","['gene_153', 'gene_154', 'gene_155']"
dr:D04905,Memantine,chemical_mesh_d008559,"['GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D']","['gene_2902', 'gene_2903', 'gene_2904', 'gene_2905', 'gene_2906']"
dr:D04914,Menogaril,chemical_mesh_d017290,"['TOP2A', 'TOP2B']","['gene_7153', 'gene_7155']"
dr:D04918,Menthol,chemical_mesh_d008610,"['TRPM8', 'TRPA1']","['gene_79054', 'gene_8989']"
dr:D04924,Meptazinol,chemical_mesh_d008621,['OPRM1'],['gene_4988']
dr:D04936,N-3-(3-(3-methoxy-4-oxazol-5-ylphenyl)ureido)benzylcarbamic acid tetrahydrofuran-3-yl ester,chemical_mesh_c407002,"['IMPDH1', 'IMPDH2']","['gene_3614', 'gene_3615']"
dr:D04947,Mesterolone,chemical_mesh_d008655,['AR'],['gene_367']
dr:D04955,sematilide,chemical_mesh_c062818,['KCNH2'],['gene_3757']
dr:D04964,AG 331,chemical_mesh_c087748,['TYMS'],['gene_7298']
dr:D04970,Methacholine Chloride,chemical_mesh_d016210,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D04979,methdilazine,chemical_mesh_c044642,['HRH1'],['gene_3269']
dr:D05002,methylprednisolone suleptanate,chemical_mesh_c052305,['NR3C1'],['gene_2908']
dr:D05004,Metiamide,chemical_mesh_d008785,['HRH2'],['gene_3274']
dr:D05010,metopimazine,chemical_mesh_c005260,['DRD2'],['gene_1813']
dr:D05015,metrenperone,chemical_mesh_c046881,"['HTR2A', 'HTR2B', 'HTR2C']","['gene_3356', 'gene_3357', 'gene_3358']"
dr:D05024,Mibefradil,chemical_mesh_d020748,"['CACNA1I', 'CACNA1H', 'CACNA1G', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_8911', 'gene_8912', 'gene_8913', 'gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D05025,mibolerone,chemical_mesh_c100075,['AR'],['gene_367']
dr:D05029,midostaurin,chemical_mesh_c059539,"['FLT3', 'KIT', 'PDGFRA', 'PDGFRB', 'KDR', 'PRKCA', 'PRKCB', 'PRKCG']","['gene_2322', 'gene_3815', 'gene_5156', 'gene_5159', 'gene_3791', 'gene_5578', 'gene_5579', 'gene_5582']"
dr:D05030,mifobate,chemical_mesh_c051602,['PPARG'],['gene_5468']
dr:D05031,migalastat,chemical_mesh_c090092,['GLA'],['gene_2717']
dr:D05032,miglustat,chemical_mesh_c059896,['UGCG'],['gene_7357']
dr:D05035,milameline,chemical_mesh_c084978,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D05039,minaprine,chemical_mesh_c006149,['MAOA'],['gene_4128']
dr:D05053,mitemcinal,chemical_mesh_c103741,['MLNR'],['gene_2862']
dr:D05087,moxonidine,chemical_mesh_c043482,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_150', 'gene_151', 'gene_152']"
dr:D05091,muraglitazar,chemical_mesh_c500085,"['PPARA', 'PPARG']","['gene_5465', 'gene_5468']"
dr:D05093,Muzolimine,chemical_mesh_d009156,"['SLC12A1', 'SLC12A2']","['gene_6557', 'gene_6558']"
dr:D05099,nabilone,chemical_mesh_c011941,"['CNR1', 'CNR2']","['gene_1268', 'gene_1269']"
dr:D05106,Nafoxidine,chemical_mesh_d009256,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D05107,Nafronyl,chemical_mesh_d009257,['HTR2A'],['gene_3356']
dr:D05117,nantradol,chemical_mesh_c025490,['CNR1'],['gene_1268']
dr:D05124,MK 458,chemical_mesh_c071191,['DRD2'],['gene_1813']
dr:D05143,nepafenac,chemical_mesh_c414203,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D05150,netoglitazone,chemical_mesh_c115174,['PPARG'],['gene_5468']
dr:D05152,netupitant,chemical_mesh_c508854,['TACR1'],['gene_6869']
dr:D05173,nisoxetine,chemical_mesh_c011386,['SLC6A2'],['gene_6530']
dr:D05177,nitisinone,chemical_mesh_c077073,['HPD'],['gene_3242']
dr:D05192,Nitromifene,chemical_mesh_d009594,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D05194,nivazol,chemical_mesh_c041704,['NR3C1'],['gene_2908']
dr:D05200,Nomifensine,chemical_mesh_d009627,['SLC6A2'],['gene_6530']
dr:D05205,norelgestromin,chemical_mesh_c449219,['PGR'],['gene_5241']
dr:D05207,Norethynodrel,chemical_mesh_d009641,['PGR'],['gene_5241']
dr:D05209,norgestimate,chemical_mesh_c017576,['PGR'],['gene_5241']
dr:D05215,Obidoxime Chloride,chemical_mesh_d009768,['ACHE'],['gene_43']
dr:D05217,ocfentanil,chemical_mesh_c071395,['OPRM1'],['gene_4988']
dr:D05246,olmesartan,chemical_mesh_c437965,['AGTR1'],['gene_185']
dr:D05249,olvanil,chemical_mesh_c054256,['TRPV1'],['gene_7442']
dr:D05267,orbofiban,chemical_mesh_c120234,"['ITGA2B', 'ITGB3']","['gene_3674', 'gene_3690']"
dr:D05275,orpanoxin,chemical_mesh_c024876,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D05278,phthalazinol,chemical_mesh_c011329,"['PDE10A', 'PDE7B', 'PDE11A', 'PDE1A', 'PDE1C', 'PDE2A', 'PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE7A', 'PDE8A', 'PDE1B', 'PDE8B']","['gene_10846', 'gene_27115', 'gene_50940', 'gene_5136', 'gene_5137', 'gene_5138', 'gene_5139', 'gene_5140', 'gene_5141', 'gene_5142', 'gene_5143', 'gene_5144', 'gene_5150', 'gene_5151', 'gene_5153', 'gene_8622']"
dr:D05284,hydroxymaprotilin,chemical_mesh_c027299,['SLC6A2'],['gene_6530']
dr:D05292,4-hydroxyphenylglycine,chemical_mesh_c023010,"['CPT1A', 'CPT1B', 'CPT1C']","['gene_1374', 'gene_1375', 'gene_126129']"
dr:D05299,oxilorphan,chemical_mesh_c008732,['OPRK1'],['gene_4986']
dr:D05306,oxmetidine,chemical_mesh_c027703,['HRH2'],['gene_3274']
dr:D05319,Oxyphenbutazone,chemical_mesh_d010113,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D05346,panadiplon,chemical_mesh_c069443,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D05348,pancopride,chemical_mesh_c078370,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['gene_3359', 'gene_9177', 'gene_170572', 'gene_200909', 'gene_285242']"
dr:D05378,pazinaclone,chemical_mesh_c060382,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D05380,pazopanib,chemical_mesh_c516667,"['PDGFRA', 'PDGFRB', 'FLT1', 'KDR', 'FLT4', 'KIT']","['gene_5156', 'gene_5159', 'gene_2321', 'gene_3791', 'gene_2324', 'gene_3815']"
dr:D05395,pelanserin,chemical_mesh_c043157,"['HTR2A', 'HTR2B', 'HTR2C', 'ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_3356', 'gene_3357', 'gene_3358', 'gene_148', 'gene_147', 'gene_146']"
